test,approach,answer,time
email-Enron,DP-WCC,566,21.4690490311284
email-Enron,DP-WCC,567,21.4690510190832
email-Enron,DP-WCC,568,21.4690525100474
email-Enron,DP-WCC,569,21.4690540010102
email-Enron,DP-WCC,570,21.4690554919713
email-Enron,DP-WCC,571,21.4690574799172
email-Enron,DP-WCC,572,21.4690589708748
email-Enron,DP-WCC,573,21.4690604618308
email-Enron,DP-WCC,574,21.4690624497698
email-Enron,DP-WCC,575,21.4690639407223
email-Enron,DP-WCC,576,21.4690659286565
email-Enron,DP-WCC,577,21.4690674196053
email-Enron,DP-WCC,578,21.4690689105526
email-Enron,DP-WCC,579,21.46907089848
email-Enron,DP-WCC,580,21.4690723894237
email-Enron,DP-WCC,581,21.4690743773463
email-Enron,DP-WCC,582,21.4690758682864
email-Enron,DP-WCC,583,21.4690778562042
email-Enron,DP-WCC,584,21.4690793471407
email-Enron,DP-WCC,585,21.4690808380757
email-Enron,DP-WCC,586,21.4690823290091
email-Enron,DP-WCC,587,21.469083819941
email-Enron,DP-WCC,588,21.4690858078479
email-Enron,DP-WCC,589,21.4690872987762
email-Enron,DP-WCC,590,21.4690892866782
email-Enron,DP-WCC,591,21.4690907776029
email-Enron,DP-WCC,592,21.4690927655001
email-Enron,DP-WCC,593,21.4690942564212
email-Enron,DP-WCC,594,21.4690957473408
email-Enron,DP-WCC,595,21.4690972382589
email-Enron,DP-WCC,596,21.4690992261472
email-Enron,DP-WCC,597,21.4691007170616
email-Enron,DP-WCC,598,21.4691946415656
email-Enron,DP-WCC,599,21.4691971262578
email-Enron,DP-WCC,600,21.4691991140085
email-Enron,DP-WCC,601,21.4692006048197
email-Enron,DP-WCC,602,21.4692020956294
email-Enron,DP-WCC,603,21.4692040833733
email-Enron,DP-WCC,604,21.4692055741794
email-Enron,DP-WCC,605,21.4692070649839
email-Enron,DP-WCC,606,21.4692090527209
email-Enron,DP-WCC,607,21.4692110404552
email-Enron,DP-WCC,608,21.4692125312541
